phase,study,task,predictor,seed,status,epochs,train_samples,val_samples,train_loss,train_pred_loss,train_anti_collapse,train_ac_mean_norm,train_ac_cov_trace,train_ac_cov_min_eig,train_ac_cov_max_eig,train_ac_effective_rank,val_pred_loss,val_cov_trace,val_cov_min_eig,val_cov_max_eig,val_effective_rank,val_aliasing_rate,head_type,label_fraction,head_epochs,train_acc,test_loss,test_acc,train_mse,test_mse,test_mae,exactish_rate,variant,damage_type,damage_level,segments,active_segments,total_length,tube_area,junction_area,surface,delivered_traffic,normalized_surface,gate_entropy,load_gini,surface_degradation,traffic_degradation
phase1_pilot,study3,,,1,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,spatial,0.15,256.0,218.0,78.14900227184212,25.930529591006355,4.208990188608869,30.139519779615224,258.83291768554534,0.11644392084266159,0.5721902669781125,0.41633952569806976,0.001439513905272985,33.70203220656299
phase1_pilot,study3,,,1,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,load_targeted,0.05,256.0,243.0,79.51415996391563,25.311122664156464,4.2104364386630815,29.521559102819545,252.55385188969467,0.11689213560102203,0.6442597538731483,0.3138902494957925,0.0018877286636334312,39.98109800241366
phase1_pilot,study3,,,1,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,load_targeted,0.1,256.0,230.0,73.00064711541893,22.759133695622744,3.9497293349152063,26.708863030537948,221.96483462464255,0.12032925429156892,0.6125176837206632,0.32762549518797957,0.005324847354180318,70.57011526746578
phase1_pilot,study3,,,1,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,load_targeted,0.15,256.0,218.0,67.06819586611047,20.53691870744482,3.744442899263348,24.281361606708167,198.17810558272333,0.12252292721280168,0.5816497536396986,0.3461642990883991,0.007518520275413082,94.356844309385
phase1_pilot,study1,maze,mlp,2,complete,3.0,384.0,128.0,0.48018621404965717,0.00015678516926224498,16.000981330871582,0.01205786969512701,6.004020178806968e-06,2.726508255279647e-11,5.115545718581416e-06,1.695744715553964,8.321828136104159e-05,0.00036372500471770763,0.0,0.0002895136713050306,2.048733107710973,0.6617647058823529,,,,,,,,,,,,,,,,,,,,,,,,,
phase1_pilot,study1,maze,spiking,2,complete,3.0,384.0,128.0,0.480139322578907,0.0001234211764919261,16.00053056081136,0.01412810105830431,1.191071760331397e-06,5.98693230408065e-12,7.946476330289443e-07,2.8788633760235296,7.393082341877744e-05,0.0002179981820518151,0.0,0.00017234013648703694,2.1573324610196263,0.7248157248157249,,,,,,,,,,,,,,,,,,,,,,,,,
phase1_pilot,study1,sorting,mlp,2,complete,3.0,384.0,128.0,0.4794694458444913,0.0016086414883223672,15.928693850835165,0.09401159733533859,0.10941856354475021,1.4608775700253318e-07,0.10360073298215866,1.2997413004584752,0.0013603679835796356,0.2836020886898041,6.0551870184610834e-09,0.14166724681854248,4.558392012508981,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1_pilot,study1,sorting,spiking,2,complete,3.0,384.0,128.0,0.48079583048820496,0.0014040098176337779,15.979727824529013,0.02942429855465889,0.029063967987895012,1.7367892013453456e-08,0.02136489748954773,2.3251510026044433,0.001173152806586586,0.20113614201545715,5.563863147983739e-09,0.08592258393764496,5.759863500288997,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1_pilot,study2,maze_action,,2,complete,,,,1.3739526271820068,,,,,,,,,,,,,,classification,0.1,8.0,0.28947368264198303,1.3835073709487915,0.265625,,,,,,,,,,,,,,,,,,,
phase1_pilot,study2,sorting_head,,2,complete,,,,,,,,,,,,,,,,,,regression,0.1,8.0,,,,0.2879962623119354,0.27595871686935425,0.4108566343784332,0.0,,,,,,,,,,,,,,,
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,none,0.0,256.0,154.0,56.264331958888604,12.483511530660147,2.1157316251259957,14.599243155786143,67.53476478284611,0.2161737469667271,0.5493059447132765,0.6072584571095254,,
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,uniform,0.05,256.0,145.0,53.259205778535694,11.872606555871556,2.0633901523600024,13.935996708231558,64.84251719512946,0.2149206617649497,0.5195802625039562,0.6252438290307607,-0.0012530852017773875,2.6922475877166505
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,uniform,0.1,256.0,138.0,50.080539984939264,11.105054264656978,1.9894317681611693,13.094486032818148,61.15630852631794,0.2141150495544042,0.4917711358509451,0.6531692728193843,-0.0020586974123228963,6.3784562565281675
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,uniform,0.15,256.0,132.0,48.68942611365485,10.751627084465127,1.9023137912577408,12.653940875722869,56.281738508084516,0.22483208957123613,0.4703550839838221,0.661067345211183,0.00865834260450904,11.253026274761595
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,spatial,0.05,256.0,147.0,53.77317686418293,11.929474066367721,2.0364376974593252,13.965911763827046,62.726965440847735,0.2226460608041147,0.5235637146645364,0.6210953516899083,0.006472313837387611,4.8077993419983756
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,spatial,0.1,256.0,135.0,50.12658676802129,11.156575948363802,2.0027030563545414,13.159279004718343,61.536739306787354,0.21384426849422722,0.4926797812992049,0.6559177778500056,-0.0023294784724998685,5.998025476058757
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,spatial,0.15,256.0,132.0,47.273888165327676,10.48921183740898,1.9307574799754048,12.419969317384385,57.286029297545696,0.21680625219643965,0.46516986421539985,0.6738314417722242,0.00063250522971256,10.248735485300415
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,load_targeted,0.05,256.0,141.0,51.55056433849786,10.969975638229332,1.8415471569639053,12.811522795193238,49.04410393783458,0.26122452576195754,0.5188043657100956,0.5765194296867098,0.04505077879523045,18.490660845011533
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,load_targeted,0.1,256.0,128.0,46.70470053631743,9.58098018870605,1.6419872733596594,11.222967462065709,38.86337585271026,0.2887800458125986,0.48535922185648894,0.5798171518024786,0.0726062988458715,28.671388930135848
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,load_targeted,0.15,256.0,116.0,42.28234280256066,8.423275426316534,1.4813923484755618,9.904667774792095,31.692270780380184,0.31252628883249794,0.45367231198599045,0.5888128363431178,0.09635254186577086,35.842494002465926
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,none,0.0,256.0,130.0,41.38942297358567,8.433527440318032,1.9157329928805218,10.349260433198554,54.99698473709655,0.18817868799152523,0.5491862155784114,0.6133669039109684,,
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,uniform,0.05,256.0,124.0,39.27419387709813,8.026968068908047,1.8686092303840987,9.895577299292146,53.025609776823245,0.18661883077016828,0.5217196240547404,0.6325885788040477,-0.0015598572213569584,1.9713749602733017
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,uniform,0.1,256.0,119.0,37.278251710540346,7.622857978484018,1.8309492192928412,9.45380719777686,51.311436889631274,0.18424366513588697,0.4964569429804434,0.6544033703874048,-0.003935022855638265,3.6855478474652728
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,uniform,0.15,256.0,112.0,35.122469979938344,7.120371470811609,1.7185948155286463,8.838966286340256,45.58405278908066,0.19390479221537144,0.46572759028434785,0.6725093075994049,0.005726104223846201,9.412931948015888
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,spatial,0.05,256.0,120.0,39.28673937783864,7.982879969184273,1.8202561290904755,9.803136098274749,50.499575430716796,0.19412313891198926,0.5190371216836139,0.6326566320844893,0.005944450920464028,4.497409306379751
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,spatial,0.1,256.0,115.0,36.94793574498782,7.539598673216799,1.8059625371417882,9.345561210358587,50.20025670620852,0.1861656059488062,0.49044323579419385,0.6572428206223453,-0.002013082042719022,4.796728030888026
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,spatial,0.15,256.0,113.0,35.30296714092579,7.2255011808889655,1.7793448903501183,9.004846071239085,48.67755761390838,0.18498968540722924,0.47019666801237303,0.6720206017626902,-0.003189002584295997,6.31942712318817
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,load_targeted,0.05,256.0,117.0,39.43741314918921,7.814080449766405,1.6485134815103724,9.462593931276778,39.19417029270096,0.24142860681055645,0.5155760175299744,0.5768048384244966,0.05324991881903121,15.802814444395587
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,load_targeted,0.1,256.0,104.0,37.28943891800843,7.190310032609901,1.4274538277110103,8.617763860320911,29.415067371479516,0.29297107324482546,0.4817864734984541,0.553379791972159,0.10479238525330023,25.58191736561703
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,load_targeted,0.15,256.0,92.0,35.251575323026735,6.682982094847215,1.2973133294554902,7.980295424302706,24.06116094967522,0.33166709776295117,0.450400187608868,0.557523807748219,0.14348840977142593,30.935823787421327
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,none,0.0,256.0,242.0,108.42545242945698,28.467897291889173,3.8468110544612477,32.31470834635042,212.2921001269043,0.15221813871317447,0.5694018711534331,0.5004922057197796,,
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,uniform,0.05,256.0,229.0,102.94791889741931,27.112471611502613,3.753110976671282,30.865582588173893,202.99756655291475,0.15204902753653338,0.5388637051170244,0.5205803065751387,-0.0001691111766410902,9.294533573989554
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,uniform,0.1,256.0,218.0,96.0110356857062,25.122640509934982,3.596476368367181,28.719116878302163,189.40432873830255,0.15162861940957378,0.508925475710577,0.5516839182056257,-0.0005895193036006829,22.88777138860175
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,uniform,0.15,256.0,207.0,92.88692016505462,24.509997447458275,3.4998966250943546,28.00989407255263,181.29153767915926,0.15450193886367783,0.48686235727969285,0.5757940285517258,0.0022838001505033623,31.00056244774504
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,spatial,0.05,256.0,232.0,104.46913077006772,27.511855719958838,3.757351628882409,31.26920734884125,203.81612705689932,0.1534187102798673,0.5435768992183999,0.5204863042032553,0.001200571566692843,8.475973070004983
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,spatial,0.1,256.0,217.0,97.92545096472294,25.895017302002522,3.679477041177272,29.574494343179794,195.59860121159352,0.15119992759904693,0.5094126159619883,0.5581414128540312,-0.0010182111141275318,16.693498915310784
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,spatial,0.15,256.0,208.0,90.97922110601641,23.60960147031882,3.4930505861668486,27.10265205648567,178.0540064143249,0.15221590685186082,0.48896741659923637,0.5688168324564065,-2.231861313650718e-06,34.2380937125794
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,load_targeted,0.05,256.0,229.0,100.48501518533023,25.215190358897033,3.4643833574077294,28.679573716304763,168.0201471640403,0.17069127838935647,0.5523720749404475,0.4821781903857254,0.018473139676182,44.27195296286399
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,load_targeted,0.1,256.0,216.0,93.88965856449839,22.88855705373271,3.160398594101662,26.048955647834372,140.62064435362657,0.18524275554075248,0.527922452142098,0.4921731750082341,0.03302461682757801,71.67145577327773
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,load_targeted,0.15,256.0,204.0,87.55525371119997,20.78602371389376,2.886533289102317,23.672557002996076,119.90626314934332,0.19742552540010055,0.5033558602668223,0.5061487289189976,0.04520738668692609,92.38583697756098
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,none,0.0,256.0,256.0,94.99702132172072,31.527532354766947,4.712556681285839,36.24008903605279,310.31146370445214,0.11678617541954824,0.6691008300260657,0.35764797043315744,,
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,uniform,0.05,256.0,243.0,90.25589542099296,30.032208215583815,4.598018141381537,34.63022635696535,297.40815348363384,0.11644007048954906,0.635066600344564,0.38526539684278327,-0.00034610492999917475,12.903310220818298
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,uniform,0.1,256.0,230.0,84.2043555357683,27.958819953426698,4.4109537476486675,32.36977370107537,278.5264692269524,0.11621794434746253,0.6010445475295848,0.42544490586048234,-0.0005682310720857009,31.784994477499765
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,uniform,0.15,256.0,218.0,81.33931082568839,26.956987465891473,4.2715400159357815,31.228527481827253,260.6284954846892,0.11982008115633538,0.5701035512109003,0.4513189965899169,0.0030339057367871486,49.68296821976293
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,spatial,0.05,256.0,243.0,91.82441382445357,30.628744040082026,4.634090893485045,35.26283493356707,301.6613475537565,0.11689543661577069,0.6343039171552095,0.3903267709223843,0.00010926119622245434,8.650116150695624
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,spatial,0.1,256.0,230.0,86.06676556830642,28.73418822734874,4.489892189977488,33.22408041732623,284.22941250571455,0.11689177458187697,0.5997077586869956,0.4322585716377483,0.00010559916232873168,26.082051198737588
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,spatial,0.15,256.0,218.0,79.31288252855873,26.137220396276465,4.272604721812721,30.409825118089188,257.4189991246276,0.11813356908510529,0.5698011409440068,0.4566147578326616,0.0013473936655570562,52.89246457982455
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,load_targeted,0.05,256.0,243.0,86.07235784685376,27.437087758042896,4.289231538963856,31.726319297006754,255.44275279719082,0.12420128951927598,0.6430213801404123,0.3309634375749815,0.00741511409972774,54.86871090726132
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,load_targeted,0.1,256.0,230.0,78.85600597249194,24.50145290524451,3.9994372626946864,28.500890167939197,219.79780955767694,0.12966867242215904,0.612277117804708,0.3318569801593969,0.012882497002610807,90.5136541467752
phase1_pilot,study3,,,2,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,load_targeted,0.15,256.0,218.0,72.24974837303589,22.040694998255997,3.773079123731024,25.81377412198702,195.7545204036696,0.1318680869664578,0.5817683547099207,0.349085123980988,0.015081911546909563,114.55694330078254
phase1_pilot,study1,maze,mlp,3,complete,3.0,384.0,128.0,0.4801501805583636,0.00012127108372321042,16.00096384684245,0.026138633489608765,3.4377862903056666e-06,3.014845317839132e-12,3.1024924282974098e-06,1.5745942041664833,5.481247444549808e-05,0.00031513493740931153,0.0,0.00027111207600682974,1.8066453709079027,0.7230392156862745,,,,,,,,,,,,,,,,,,,,,,,,,
phase1_pilot,study1,maze,spiking,3,complete,3.0,384.0,128.0,0.4801395734151204,0.00011453054685262032,16.00083525975545,0.018908649682998657,1.041200675899745e-06,6.0961583003837916e-12,7.634789085386728e-07,2.4340396185235837,5.279393371893093e-05,0.00010481562640052289,0.0,6.753206253051758e-05,3.1186233655750577,0.7205882352941176,,,,,,,,,,,,,,,,,,,,,,,,,
phase1_pilot,study1,sorting,mlp,3,complete,3.0,384.0,128.0,0.47675518194834393,0.0020593204147492847,15.823196013768515,0.06771308183670044,0.2790706157684326,1.0359522661929077e-07,0.2751418352127075,1.09876049685341,0.0018969359807670116,0.4789053201675415,1.9231300996125356e-08,0.3688352108001709,2.7052424368871586,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1_pilot,study1,sorting,spiking,3,complete,3.0,384.0,128.0,0.47932109981775284,0.0023743875014285245,15.898224274317423,0.06648827344179153,0.11010600626468658,8.186933797560414e-08,0.10491016507148743,1.2838419238340188,0.002420801087282598,0.3420763611793518,1.7454791390036917e-08,0.19141793251037598,4.313502960525073,,,,,,,,,,,,,,,,,,,,,,,,,,
phase1_pilot,study2,maze_action,,3,complete,,,,1.3768218755722046,,,,,,,,,,,,,,classification,0.1,8.0,0.28947368264198303,1.3865749835968018,0.28125,,,,,,,,,,,,,,,,,,,
phase1_pilot,study2,sorting_head,,3,complete,,,,,,,,,,,,,,,,,,regression,0.1,8.0,,,,0.27842026948928833,0.2639276683330536,0.427563339471817,0.0,,,,,,,,,,,,,,,
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,none,0.0,256.0,162.0,52.47689103736483,11.494773054149615,2.0401849890765877,13.534958043226203,63.26443631720587,0.21394260075633847,0.5644380552398428,0.5722779086710332,,
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,uniform,0.05,256.0,152.0,49.22119394107732,10.78317045690509,1.9762013400004126,12.759371796905503,59.66303643191724,0.21385723150927663,0.5337804603306733,0.5975555168249329,-8.536924706184501e-05,3.601399885288629
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,uniform,0.1,256.0,147.0,47.304293610351316,10.365966592367268,1.9125605068310563,12.278527099198325,56.859829875918024,0.2159437888546909,0.5090789337073356,0.6119878623087831,0.0020011880983524244,6.4046064412878465
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,uniform,0.15,256.0,137.0,43.854677894742295,9.698626773472572,1.8806760074181799,11.579302780890751,55.2225273068284,0.20968440496134444,0.47868152216211945,0.6399948771569606,-0.004258195794994035,8.041909010377474
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,spatial,0.05,256.0,153.0,50.57932356014126,11.086021669178294,1.9860218828865042,13.072043552064798,60.74957750602063,0.21517916809573684,0.5349902421960602,0.5980547160356753,0.0012365673393983645,2.514858811185242
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,spatial,0.1,256.0,146.0,48.43140198504237,10.512715616770642,1.9041558878259834,12.416871504596624,56.49090477655262,0.2198030205307032,0.5086762085555004,0.6092194093765906,0.005860419774364717,6.773531540653252
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,spatial,0.15,256.0,135.0,43.52854774385126,9.62257594219021,1.8826038924849868,11.505179834675197,55.804797755000735,0.20616829189354996,0.47999048294462643,0.644872906144814,-0.007774308862788515,7.459638562205136
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,load_targeted,0.05,256.0,149.0,48.08536637633816,10.094656933443577,1.7720835685528147,11.866740501996391,46.045876427153374,0.2577155962747923,0.530865385739852,0.528411483279702,0.04377299551845382,17.218559890052497
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,load_targeted,0.1,256.0,136.0,44.248370643641564,9.038013324534251,1.601360412923296,10.639373737457547,37.449982456975796,0.28409555990685914,0.4967381841382575,0.5327830258494557,0.07015295915052067,25.814453860230074
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,sparsity,load_targeted,0.15,256.0,124.0,40.56560240289801,8.10272444498859,1.4541225637412134,9.556847008729804,31.267053140196374,0.3056523095675801,0.46566646777034987,0.5431584166422163,0.09170970881124163,31.997383177009496
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,none,0.0,256.0,145.0,42.14747223780272,8.838624394671337,2.1019934408505048,10.940617835521842,68.31381493492871,0.1601523475792069,0.5712971635488193,0.6092830047615985,,
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,uniform,0.05,256.0,137.0,39.96247974715894,8.412776630482483,2.061152756127356,10.47392938660984,66.41009799634799,0.15771591521531353,0.5421398365956231,0.6315160889009901,-0.002436432363893376,1.9037169385807289
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,uniform,0.1,256.0,131.0,37.78266029586742,7.960126552097075,1.9840474790592466,9.944174031156322,62.605407994814406,0.15883889823690003,0.5129292291975749,0.6483742799833869,-0.0013134493423068716,5.708406940114308
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,uniform,0.15,256.0,131.0,36.1288004222614,7.612499706124998,1.927530133142841,9.54002983926784,60.153354285120045,0.15859514321451193,0.49176293505179247,0.6630677637950955,-0.0015572043646949751,8.16046064980867
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,spatial,0.05,256.0,135.0,39.99909264624934,8.36372590962202,2.0077906485679855,10.371516558190004,64.27758850534835,0.16135509744136514,0.5402938742035908,0.636345738126014,0.0012027498621582366,4.036226429580367
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,spatial,0.1,256.0,124.0,37.92319739554638,7.903474522724663,1.9245901131365528,9.828064635861216,59.255416446764336,0.16585934625963272,0.5094531096145836,0.6590092422763536,0.005706998680425818,9.058398488164379
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,spatial,0.15,256.0,129.0,36.01227630329579,7.626560335018617,1.9859479393405968,9.612508274359215,63.04510345866571,0.1524703386225191,0.4925681100805548,0.6682719669194372,-0.0076820089566878025,5.268711476263007
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,load_targeted,0.05,256.0,132.0,40.2316714550896,8.19895605599874,1.7927912568010533,9.991747312799793,46.91391008780204,0.2129804847212664,0.538709802055912,0.548560683499524,0.0528281371420595,21.399904847126678
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,load_targeted,0.1,256.0,119.0,38.18218162019553,7.615654169416489,1.5983457745143221,9.213999943930812,37.13405538480146,0.24812802819324484,0.5055341238726833,0.543862617486293,0.08797568061403793,31.179759550127258
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean_length,load_targeted,0.15,256.0,107.0,36.102107815770864,7.040338703556147,1.4489034827710936,8.48924218632724,30.466176136414703,0.27864482058823337,0.4746798990134695,0.5477718506428781,0.11849247300902646,37.84763879851401
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,none,0.0,256.0,244.0,97.53092961535654,25.63405269134855,3.8593240096455332,29.493376700994084,210.5076451533822,0.1401059646936018,0.5868118684857571,0.4779310711495881,,
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,uniform,0.05,256.0,232.0,92.9155258589316,24.453669616239594,3.7667372077099164,28.22040682394951,202.97466114455702,0.13903413688894303,0.5554030342690132,0.5031314505723912,-0.0010718278046587537,7.532984008825196
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,uniform,0.1,256.0,219.0,87.5051753219818,22.97477656140561,3.631725619205286,26.606502180610896,189.92278011477345,0.14009115790707802,0.5269420994332616,0.5279724436242685,-1.4806786523768878e-05,20.58486503860877
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,uniform,0.15,256.0,206.0,80.79343136399339,21.292108797459466,3.5085635596260953,24.80067235708556,176.25227201191996,0.14071122075522052,0.5014647743694496,0.5508643102505673,0.0006052560616187364,34.25537314146226
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,spatial,0.05,256.0,231.0,93.60002087327656,24.587418635652334,3.749202422947513,28.336621058599846,201.6971566684314,0.14049092969504431,0.5554701537625244,0.5042336987101463,0.00038496500144252765,8.81048848495081
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,spatial,0.1,256.0,220.0,89.6782590945038,23.53087182018831,3.630337052349517,27.161208872537827,191.60338637213908,0.1417574573466398,0.5263272547980069,0.5336771790291059,0.001651492653038017,18.90425878124313
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,spatial,0.15,256.0,207.0,78.8437448906115,20.615635082312895,3.4625764940041757,24.07821157631707,173.7481467839142,0.1385811130686572,0.5031767300280752,0.5538755316479493,-0.0015248516249445898,36.75949836946802
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,load_targeted,0.05,256.0,231.0,91.34824363877377,23.225026831328627,3.5108631088459687,26.735889940174594,170.65467866349545,0.15666660971731666,0.5657609591187174,0.4678142961506553,0.016560645023714876,39.85296648988677
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,load_targeted,0.1,256.0,218.0,85.37532858595338,21.0975630982295,3.226719270372872,24.324282368602372,143.2860781202508,0.16976026342552944,0.5384262760807119,0.4770005383457845,0.029654298731927653,67.22156703313141
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,tube_only,load_targeted,0.15,256.0,206.0,80.37474562199881,19.45262326660802,2.9474377084809156,22.400060975088934,123.07477714574807,0.18200366876750232,0.5151521595350462,0.49231646308180044,0.04189770407390053,87.43286800763414
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,none,0.0,256.0,256.0,85.43262099181985,28.32707943791188,4.695760013578534,33.02283945149041,308.08322073651476,0.10718804929224302,0.6699670009145842,0.3463315893044374,,
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,uniform,0.05,256.0,243.0,81.1906179211523,26.985206159525404,4.5647874555127075,31.54999361503811,294.6453834125026,0.10707784811886036,0.6353659387328876,0.3826540984851625,-0.00011020117338265967,13.43783732401215
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,uniform,0.1,256.0,230.0,76.87566826091175,25.56984537401108,4.444339026994478,30.014184401005558,279.45639899366563,0.10740202946868954,0.601278181558128,0.4153714523765242,0.00021398017644652656,28.62682174284913
phase1_pilot,study3,,,3,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_surface,uniform,0.15,256.0,218.0,71.41355080590733,23.72306523312747,4.278088693461388,28.00115392658886,261.9461374820204,0.10689660933611533,0.5707131535965184,0.44711390778369076,-0.0002914399561276815,46.13708325449437
