phase,study,task,predictor,seed,status,epochs,train_samples,val_samples,train_loss,train_pred_loss,train_anti_collapse,train_ac_mean_norm,train_ac_cov_trace,train_ac_cov_min_eig,train_ac_cov_max_eig,train_ac_effective_rank,val_pred_loss,val_cov_trace,val_cov_min_eig,val_cov_max_eig,val_effective_rank,val_aliasing_rate
phase1_pilot,study1,maze,mlp,3,complete,3,384,128,0.4801501805583636,0.00012127108372321042,16.00096384684245,0.026138633489608765,3.4377862903056666e-06,3.014845317839132e-12,3.1024924282974098e-06,1.5745942041664833,5.481247444549808e-05,0.00031513493740931153,0.0,0.00027111207600682974,1.8066453709079027,0.7230392156862745
phase1_pilot,study1,maze,spiking,3,complete,3,384,128,0.4801395734151204,0.00011453054685262032,16.00083525975545,0.018908649682998657,1.041200675899745e-06,6.0961583003837916e-12,7.634789085386728e-07,2.4340396185235837,5.279393371893093e-05,0.00010481562640052289,0.0,6.753206253051758e-05,3.1186233655750577,0.7205882352941176
phase1_pilot,study1,sorting,mlp,3,complete,3,384,128,0.47675518194834393,0.0020593204147492847,15.823196013768515,0.06771308183670044,0.2790706157684326,1.0359522661929077e-07,0.2751418352127075,1.09876049685341,0.0018969359807670116,0.4789053201675415,1.9231300996125356e-08,0.3688352108001709,2.7052424368871586,
phase1_pilot,study1,sorting,spiking,3,complete,3,384,128,0.47932109981775284,0.0023743875014285245,15.898224274317423,0.06648827344179153,0.11010600626468658,8.186933797560414e-08,0.10491016507148743,1.2838419238340188,0.002420801087282598,0.3420763611793518,1.7454791390036917e-08,0.19141793251037598,4.313502960525073,
